path,folder,run_id,model,status,error_type,input_tokens,output_tokens,cached_input_tokens,mtime
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T030504Z_chain_15_e10_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T030504Z_chain_15_e10_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T030504Z_chain_15_e10_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7423,2177,0,1781319940.444538
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T030543Z_chain_16_e11_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T030543Z_chain_16_e11_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T030543Z_chain_16_e11_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8501,2935,0,1781319999.569009
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T030642Z_chain_16_e11_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T030642Z_chain_16_e11_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T030642Z_chain_16_e11_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7152,1858,0,1781320036.8073459
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T030700Z_chain_16_e11_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T030700Z_chain_16_e11_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T030700Z_chain_16_e11_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,9715,3706,0,1781320102.5197108
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T030719Z_chain_17_e12_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T030719Z_chain_17_e12_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T030719Z_chain_17_e12_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8446,2367,0,1781320079.2154229
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T030802Z_chain_17_e12_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T030802Z_chain_17_e12_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T030802Z_chain_17_e12_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,8030,2767,0,1781320131.9444766
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T030825Z_chain_17_e12_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T030825Z_chain_17_e12_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T030825Z_chain_17_e12_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,13408,2981,0,1781320198.907308
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T030855Z_chain_18_e13_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official\run.json,20260613T030855Z_chain_18_e13_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,20260613T030855Z_chain_18_e13_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8992,2723,0,1781320193.7146378
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T030957Z_chain_18_e13_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official\run.json,20260613T030957Z_chain_18_e13_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,20260613T030957Z_chain_18_e13_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,8472,3660,0,1781320438.6864824
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031002Z_chain_18_e13_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official\run.json,20260613T031002Z_chain_18_e13_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,20260613T031002Z_chain_18_e13_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,9404,5761,0,1781320332.501071
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031216Z_chain_19_e13_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T031216Z_chain_19_e13_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T031216Z_chain_19_e13_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8237,999,0,1781320373.5900662
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031256Z_chain_19_e13_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T031256Z_chain_19_e13_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T031256Z_chain_19_e13_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7563,1600,0,1781320418.5960183
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031341Z_chain_19_e13_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T031341Z_chain_19_e13_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T031341Z_chain_19_e13_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7130,2112,0,1781320480.641547
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031401Z_chain_21_e15_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T031401Z_chain_21_e15_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T031401Z_chain_21_e15_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8885,2945,0,1781320522.9628937
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031443Z_chain_21_e15_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T031443Z_chain_21_e15_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T031443Z_chain_21_e15_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7655,1994,0,1781320587.857316
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031526Z_chain_21_e15_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T031526Z_chain_21_e15_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T031526Z_chain_21_e15_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7644,2692,0,1781320582.035023
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031624Z_chain_22_e16_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T031624Z_chain_22_e16_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T031624Z_chain_22_e16_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8874,2619,0,1781320634.1645815
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031631Z_chain_22_e16_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T031631Z_chain_22_e16_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T031631Z_chain_22_e16_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,8241,2637,0,1781320630.6935182
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031715Z_chain_22_e16_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T031715Z_chain_22_e16_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T031715Z_chain_22_e16_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7182,1614,0,1781320677.8303668
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031719Z_chain_23_e17_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T031719Z_chain_23_e17_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T031719Z_chain_23_e17_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8403,2482,0,1781320664.0020657
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031747Z_chain_23_e17_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T031747Z_chain_23_e17_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T031747Z_chain_23_e17_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7403,2645,0,1781320771.0530834
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031801Z_chain_23_e17_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T031801Z_chain_23_e17_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T031801Z_chain_23_e17_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7029,1945,0,1781320727.2948375
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031850Z_chain_24_e18_cmdexe_other_chain_stage1_gpt-5.4-mini_official\run.json,20260613T031850Z_chain_24_e18_cmdexe_other_chain_stage1_gpt-5.4-mini_official,20260613T031850Z_chain_24_e18_cmdexe_other_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,9825,1728,0,1781320803.9261036
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T031934Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.4-mini_official\run.json,20260613T031934Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.4-mini_official,20260613T031934Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,error,APIConnectionError,0,0,0,1781321257.9264648
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T032007Z_chain_24_e18_cmdexe_other_chain_stage3_gpt-5.4-mini_official\run.json,20260613T032007Z_chain_24_e18_cmdexe_other_chain_stage3_gpt-5.4-mini_official,20260613T032007Z_chain_24_e18_cmdexe_other_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,10090,6666,0,1781320881.348302
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T032124Z_chain_25_e18_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official\run.json,20260613T032124Z_chain_25_e18_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,20260613T032124Z_chain_25_e18_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,15268,5131,0,1781320990.7336771
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T032314Z_chain_25_e18_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official\run.json,20260613T032314Z_chain_25_e18_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,20260613T032314Z_chain_25_e18_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,16203,4190,0,1781321198.7289362
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T032642Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official\run.json,20260613T032642Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,20260613T032642Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,error,APIConnectionError,0,0,0,1781321259.059211
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T033731Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.4-mini_official\run.json,20260613T033731Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.4-mini_official,20260613T033731Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,8689,4726,0,1781322021.7749248
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T033731Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official\run.json,20260613T033731Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,20260613T033731Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,14762,4604,0,1781322120.8433504
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T034030Z_chain_26_e18_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T034030Z_chain_26_e18_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T034030Z_chain_26_e18_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8936,2668,0,1781322133.1746368
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T034206Z_chain_26_e18_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T034206Z_chain_26_e18_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T034206Z_chain_26_e18_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,9137,3279,0,1781322219.6788507
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T034217Z_chain_26_e18_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T034217Z_chain_26_e18_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T034217Z_chain_26_e18_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,15332,4209,0,1781322349.8607874
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T034601Z_chain_01_e01_dns_packet_capture_batch_chain_stage1_gpt-4.1-mini_official\run.json,20260613T034601Z_chain_01_e01_dns_packet_capture_batch_chain_stage1_gpt-4.1-mini_official,20260613T034601Z_chain_01_e01_dns_packet_capture_batch_chain_stage1_gpt-4.1-mini_official,gpt-4.1-mini,success,,33336,4441,0,1781322838.807905
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T034603Z_chain_01_e01_dns_packet_capture_batch_chain_stage2_gpt-4.1-mini_official\run.json,20260613T034603Z_chain_01_e01_dns_packet_capture_batch_chain_stage2_gpt-4.1-mini_official,20260613T034603Z_chain_01_e01_dns_packet_capture_batch_chain_stage2_gpt-4.1-mini_official,gpt-4.1-mini,success,,16053,3654,0,1781322550.080367
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T034921Z_chain_01_e01_dns_packet_capture_batch_chain_stage3_gpt-4.1-mini_official\run.json,20260613T034921Z_chain_01_e01_dns_packet_capture_batch_chain_stage3_gpt-4.1-mini_official,20260613T034921Z_chain_01_e01_dns_packet_capture_batch_chain_stage3_gpt-4.1-mini_official,gpt-4.1-mini,success,,46391,3720,0,1781323141.2480278
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T035405Z_chain_02_e01_python_simplehttpserver_network_chain_stage1_gpt-4.1-mini_official\run.json,20260613T035405Z_chain_02_e01_python_simplehttpserver_network_chain_stage1_gpt-4.1-mini_official,20260613T035405Z_chain_02_e01_python_simplehttpserver_network_chain_stage1_gpt-4.1-mini_official,gpt-4.1-mini,success,,8698,1073,0,1781322882.771511
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T035448Z_chain_02_e01_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official\run.json,20260613T035448Z_chain_02_e01_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official,20260613T035448Z_chain_02_e01_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official,gpt-4.1-mini,success,,25325,4036,0,1781323114.7853549
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T035840Z_chain_02_e01_python_simplehttpserver_network_chain_stage3_gpt-4.1-mini_official\run.json,20260613T035840Z_chain_02_e01_python_simplehttpserver_network_chain_stage3_gpt-4.1-mini_official,20260613T035840Z_chain_02_e01_python_simplehttpserver_network_chain_stage3_gpt-4.1-mini_official,gpt-4.1-mini,success,,11271,733,0,1781323173.3563392
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T035906Z_chain_04_e03_dns_packet_capture_batch_chain_stage1_gpt-4.1-mini_official\run.json,20260613T035906Z_chain_04_e03_dns_packet_capture_batch_chain_stage1_gpt-4.1-mini_official,20260613T035906Z_chain_04_e03_dns_packet_capture_batch_chain_stage1_gpt-4.1-mini_official,gpt-4.1-mini,success,,23916,4100,0,1781323892.7752926
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T035939Z_chain_04_e03_dns_packet_capture_batch_chain_stage2_gpt-4.1-mini_official\run.json,20260613T035939Z_chain_04_e03_dns_packet_capture_batch_chain_stage2_gpt-4.1-mini_official,20260613T035939Z_chain_04_e03_dns_packet_capture_batch_chain_stage2_gpt-4.1-mini_official,gpt-4.1-mini,success,,6647,1120,0,1781323215.7455828
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T040020Z_chain_04_e03_dns_packet_capture_batch_chain_stage3_gpt-4.1-mini_official\run.json,20260613T040020Z_chain_04_e03_dns_packet_capture_batch_chain_stage3_gpt-4.1-mini_official,20260613T040020Z_chain_04_e03_dns_packet_capture_batch_chain_stage3_gpt-4.1-mini_official,gpt-4.1-mini,success,,45693,5541,0,1781323633.4909697
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T040719Z_chain_05_e03_python_simplehttpserver_network_chain_stage1_gpt-4.1-mini_official\run.json,20260613T040719Z_chain_05_e03_python_simplehttpserver_network_chain_stage1_gpt-4.1-mini_official,20260613T040719Z_chain_05_e03_python_simplehttpserver_network_chain_stage1_gpt-4.1-mini_official,gpt-4.1-mini,success,,46155,2911,0,1781323936.672914
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T041137Z_chain_05_e03_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official\run.json,20260613T041137Z_chain_05_e03_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official,20260613T041137Z_chain_05_e03_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official,gpt-4.1-mini,success,,45287,5135,0,1781324309.6522567
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T041224Z_chain_05_e03_python_simplehttpserver_network_chain_stage3_gpt-4.1-mini_official\run.json,20260613T041224Z_chain_05_e03_python_simplehttpserver_network_chain_stage3_gpt-4.1-mini_official,20260613T041224Z_chain_05_e03_python_simplehttpserver_network_chain_stage3_gpt-4.1-mini_official,gpt-4.1-mini,success,,20673,2671,0,1781324204.895486
